sitecoreurl,aemurl,aemtemplate,pagegroup,pagetype
https://www.prudential.com.sg/about/community-investment/promoting-early-childhood-care-and-development,https://aem-uat.prudential.com.sg/en/about/community-investment/promoting-early-childhood-care-and-development,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/community-investment/seniors-wellbeing-masterclass,https://aem-uat.prudential.com.sg/en/about/community-investment/seniors-wellbeing-masterclass,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/community-investment/supporting-healthy-and-active-ageing,https://aem-uat.prudential.com.sg/en/about/community-investment/supporting-healthy-and-active-ageing,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/corporate-governance,https://aem-uat.prudential.com.sg/en/about/corporate-governance,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/corporate-governance/fair-dealing,https://aem-uat.prudential.com.sg/en/about/corporate-governance/fair-dealing,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/corporate-governance/our-commitment,https://aem-uat.prudential.com.sg/en/about/corporate-governance/our-commitment,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/corporate-governance/our-commitment/code-of-ethics,https://aem-uat.prudential.com.sg/en/about/corporate-governance/our-commitment/code-of-ethics,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/corporate-governance/our-commitment/supplier-code-of-conduct,https://aem-uat.prudential.com.sg/en/about/corporate-governance/our-commitment/supplier-code-of-conduct,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/newsroom,https://aem-uat.prudential.com.sg/en/about/newsroom,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/newsroom/customer-stories,https://aem-uat.prudential.com.sg/en/about/newsroom/customer-stories,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/newsroom/customer-stories/page-component/Second-Chance-in-Life-video,https://aem-uat.prudential.com.sg/en/about/newsroom/customer-stories/page-component/Second-Chance-in-Life-video,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/about/our-history,https://aem-uat.prudential.com.sg/en/about/our-history,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/agency-info,https://aem-uat.prudential.com.sg/en/agency-info,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/annual-reports,https://aem-uat.prudential.com.sg/en/annual-reports,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/2023pvw_form123,https://aem-uat.prudential.com.sg/en/campaigns/2023pvw_form123,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/digital-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/digital-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/healthy-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/healthy-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/ready-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/ready-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/reimagining-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/reimagining-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/saving-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/saving-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/articles/skilled-for-100,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/articles/skilled-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/ready-for-100/infographic/top-takeaways,https://aem-uat.prudential.com.sg/en/campaigns/ready-for-100/infographic/top-takeaways,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/scb-form-ascendpyf,https://aem-uat.prudential.com.sg/en/campaigns/scb-form-ascendpyf,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/scb-form-opuspyl,https://aem-uat.prudential.com.sg/en/campaigns/scb-form-opuspyl,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/scb-form-prudentialgratitudedraw,https://aem-uat.prudential.com.sg/en/campaigns/scb-form-prudentialgratitudedraw,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/scb-form-q1xsell,https://aem-uat.prudential.com.sg/en/campaigns/scb-form-q1xsell,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/campaigns/scb-form-scbbdcp,https://aem-uat.prudential.com.sg/en/campaigns/scb-form-scbbdcp,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support,https://aem-uat.prudential.com.sg/en/claims-and-support,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/file-claims,https://aem-uat.prudential.com.sg/en/claims-and-support/file-claims,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/how-to-submit-a-claim,https://aem-uat.prudential.com.sg/en/claims-and-support/how-to-submit-a-claim,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/keeping-your-policy,https://aem-uat.prudential.com.sg/en/claims-and-support/keeping-your-policy,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/nominations,https://aem-uat.prudential.com.sg/en/claims-and-support/nominations,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/nominations/assignment-of-policy,https://aem-uat.prudential.com.sg/en/claims-and-support/nominations/assignment-of-policy,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/nominations/making-a-nomination,https://aem-uat.prudential.com.sg/en/claims-and-support/nominations/making-a-nomination,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/our-claims-promise,https://aem-uat.prudential.com.sg/en/claims-and-support/our-claims-promise,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments,https://aem-uat.prudential.com.sg/en/claims-and-support/payments,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/axs,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/axs,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/cheques,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/cheques,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/credit-card,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/credit-card,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/giro,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/giro,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/iPay,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/iPay,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/internet-banking,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/internet-banking,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/paynow,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/paynow,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/making-payments/list-of-options/telegraphic-transfer,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/making-payments/list-of-options/telegraphic-transfer,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/receiving-payments,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/receiving-payments,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/receiving-payments/list-of-options,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/receiving-payments/list-of-options,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/receiving-payments/list-of-options/cheque,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/receiving-payments/list-of-options/cheque,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/receiving-payments/list-of-options/direct-credit,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/receiving-payments/list-of-options/direct-credit,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/receiving-payments/list-of-options/paynow,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/receiving-payments/list-of-options/paynow,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/payments/sgfindex,https://aem-uat.prudential.com.sg/en/claims-and-support/payments/sgfindex,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/pre-authorisation,https://aem-uat.prudential.com.sg/en/claims-and-support/pre-authorisation,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/prushield-electronic-letter-of-guarantee,https://aem-uat.prudential.com.sg/en/claims-and-support/prushield-electronic-letter-of-guarantee,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/prushield-electronic-letter-of-guarantee-elog,https://aem-uat.prudential.com.sg/en/claims-and-support/prushield-electronic-letter-of-guarantee-elog,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/quick-guide-to-pruaccess,https://aem-uat.prudential.com.sg/en/claims-and-support/quick-guide-to-pruaccess,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/smart-way-to-claim,https://aem-uat.prudential.com.sg/en/claims-and-support/smart-way-to-claim,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/support,https://aem-uat.prudential.com.sg/en/claims-and-support/support,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/support/customer-forms,https://aem-uat.prudential.com.sg/en/claims-and-support/support/customer-forms,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/support/faqs,https://aem-uat.prudential.com.sg/en/claims-and-support/support/faqs,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/support/financial-tools,https://aem-uat.prudential.com.sg/en/claims-and-support/support/financial-tools,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/support/understanding-insurance,https://aem-uat.prudential.com.sg/en/claims-and-support/support/understanding-insurance,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/claims-and-support/unclaimed-proceeds,https://aem-uat.prudential.com.sg/en/claims-and-support/unclaimed-proceeds,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/contact-us,https://aem-uat.prudential.com.sg/en/contact-us,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/contactus/livechat,https://aem-uat.prudential.com.sg/en/contactus/livechat,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/disclaimer-and-intellectual-rights,https://aem-uat.prudential.com.sg/en/disclaimer-and-intellectual-rights,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/do-good-for-our-community,https://aem-uat.prudential.com.sg/en/do-good-for-our-community,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/ecard,https://aem-uat.prudential.com.sg/en/ecard,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/about/about-us,https://aem-uat.prudential.com.sg/en/enterprise/about/about-us,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/about/awards,https://aem-uat.prudential.com.sg/en/enterprise/about/awards,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/contact-us/NB-enquiries,https://aem-uat.prudential.com.sg/en/enterprise/contact-us/NB-enquiries,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/contact-us/customer-service,https://aem-uat.prudential.com.sg/en/enterprise/contact-us/customer-service,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/contact-us/enquiries,https://aem-uat.prudential.com.sg/en/enterprise/contact-us/enquiries,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/contact-us/make-a-claim,https://aem-uat.prudential.com.sg/en/enterprise/contact-us/make-a-claim,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/employee-benefit-plans,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/employee-benefit-plans,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/employee-benefit-plans/customised-plan,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/employee-benefit-plans/customised-plan,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/employee-benefit-plans/packaged-plan,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/employee-benefit-plans/packaged-plan,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/new-products-and-offerings/enhanced-packaged-plan-ptrfII-benefits,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/new-products-and-offerings/enhanced-packaged-plan-ptrfII-benefits,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/new-products-and-offerings/flu-vaccination,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/new-products-and-offerings/flu-vaccination,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/new-products-and-offerings/pre-crisis-guard,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/new-products-and-offerings/pre-crisis-guard,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/employee-benefits/new-products-and-offerings/ready-for-100,https://aem-uat.prudential.com.sg/en/enterprise/employee-benefits/new-products-and-offerings/ready-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/enterprise/making-payments,https://aem-uat.prudential.com.sg/en/enterprise/making-payments,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/events/f45challengeomega,https://aem-uat.prudential.com.sg/en/events/f45challengeomega,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/fc-disclaimer,https://aem-uat.prudential.com.sg/en/fc-disclaimer,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/fc-info,https://aem-uat.prudential.com.sg/en/fc-info,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/fc-socialmedia,https://aem-uat.prudential.com.sg/en/fc-socialmedia,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/find-pruadviser,https://aem-uat.prudential.com.sg/en/find-pruadviser,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/form-request,https://aem-uat.prudential.com.sg/en/form-request,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/income,https://aem-uat.prudential.com.sg/en/income,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/articles/digital-for-100,https://aem-uat.prudential.com.sg/en/innovation/articles/digital-for-100,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/digital-technology,https://aem-uat.prudential.com.sg/en/innovation/digital-technology,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/infographic/top-takeaways,https://aem-uat.prudential.com.sg/en/innovation/infographic/top-takeaways,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/open-innovation,https://aem-uat.prudential.com.sg/en/innovation/open-innovation,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/sme-skills-accelerator,https://aem-uat.prudential.com.sg/en/innovation/sme-skills-accelerator,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/tee-up,https://aem-uat.prudential.com.sg/en/innovation/tee-up,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/tee-up-old,https://aem-uat.prudential.com.sg/en/innovation/tee-up-old,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/innovation/working-in-tech,https://aem-uat.prudential.com.sg/en/innovation/working-in-tech,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru,https://aem-uat.prudential.com.sg/en/joinpru,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/PRU-Events,https://aem-uat.prudential.com.sg/en/joinpru/PRU-Events,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/PRUVenture,https://aem-uat.prudential.com.sg/en/joinpru/PRUVenture,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/career-tracks,https://aem-uat.prudential.com.sg/en/joinpru/career-tracks,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/join-us,https://aem-uat.prudential.com.sg/en/joinpru/join-us,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/rewards-and-benefits,https://aem-uat.prudential.com.sg/en/joinpru/rewards-and-benefits,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/joinpru/testimonials,https://aem-uat.prudential.com.sg/en/joinpru/testimonials,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage,https://aem-uat.prudential.com.sg/en/lifestage,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage/caring-for-elderly-parents-or-children,https://aem-uat.prudential.com.sg/en/lifestage/caring-for-elderly-parents-or-children,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage/new-to-workforce,https://aem-uat.prudential.com.sg/en/lifestage/new-to-workforce,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage/retirement,https://aem-uat.prudential.com.sg/en/lifestage/retirement,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage/settling-down,https://aem-uat.prudential.com.sg/en/lifestage/settling-down,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/lifestage/young-family,https://aem-uat.prudential.com.sg/en/lifestage/young-family,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/opus-gift-redemption-guide,https://aem-uat.prudential.com.sg/en/opus-gift-redemption-guide,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/business-times-1,https://aem-uat.prudential.com.sg/en/others/business-times-1,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/change-in-ci-definition,https://aem-uat.prudential.com.sg/en/others/change-in-ci-definition,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/dpi,https://aem-uat.prudential.com.sg/en/others/dpi,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/friend-get-friend,https://aem-uat.prudential.com.sg/en/others/friend-get-friend,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/friend-get-friend/tnc,https://aem-uat.prudential.com.sg/en/others/friend-get-friend/tnc,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/frmplapp,https://aem-uat.prudential.com.sg/en/others/frmplapp,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/get-in-touch,https://aem-uat.prudential.com.sg/en/others/get-in-touch,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/giro-campaign-tnc,https://aem-uat.prudential.com.sg/en/others/giro-campaign-tnc,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/ilp-pro-tip-video,https://aem-uat.prudential.com.sg/en/others/ilp-pro-tip-video,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/inconversation,https://aem-uat.prudential.com.sg/en/others/inconversation,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/ink/ink-form,https://aem-uat.prudential.com.sg/en/others/ink/ink-form,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/lia_faq,https://aem-uat.prudential.com.sg/en/others/lia_faq,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/premrealign,https://aem-uat.prudential.com.sg/en/others/premrealign,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/prusecurity,https://aem-uat.prudential.com.sg/en/others/prusecurity,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/prushield-changes,https://aem-uat.prudential.com.sg/en/others/prushield-changes,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/pruspecial-gift,https://aem-uat.prudential.com.sg/en/others/pruspecial-gift,General Content Detail Page,normal,general-content-detail-page
https://www.prudential.com.sg/others/prutp,https://aem-uat.prudential.com.sg/en/others/prutp,General Content Detail Page,normal,general-content-detail-page
